Date,rain,snow,accum,temp,humidity,cloud,app_temperature
2014-12-26 01:00:00,0.0,0.0,0.0,12.93,0.42,0.0,12.93
2014-12-26 02:00:00,0.0,0.0,0.0,12.23,0.47,0.0,12.23
2014-12-26 03:00:00,0.0,0.0,0.0,11.06,0.49,0.0,11.06
2014-12-26 04:00:00,0.0,0.0,0.0,11.02,0.53,0.0,11.02
2014-12-26 05:00:00,0.0,0.0,0.0,10.51,0.57,0.0,10.51
2014-12-26 06:00:00,0.0,0.0,0.0,9.78,0.62,0.0,8.02
2014-12-26 07:00:00,0.0,0.0,0.0,9.64,0.65,0.0,8.14
2014-12-26 08:00:00,0.0,0.0,0.0,9.16,0.66,0.0,7.53
2014-12-26 09:00:00,0.0,0.0,0.0,9.18,0.63,0.0,7.39
2014-12-26 10:00:00,0.0,0.0,0.0,8.79,0.63,0.0,7.25
2014-12-26 11:00:00,0.0,0.0,0.0,8.77,0.6,0.0,6.55
2014-12-26 12:00:00,0.0,0.0,0.0,9.12,0.58,0.0,6.61
2014-12-26 13:00:00,0.0,0.0,0.0,8.92,0.55,0.0,7.06
2014-12-26 14:00:00,0.0,0.0,0.0,8.96,0.53,0.0,6.98
2014-12-26 15:00:00,0.0,0.0,0.0,7.86,0.58,0.0,4.97
2014-12-26 16:00:00,0.0,0.0,0.0,8.33,0.51,0.0,5.5
2014-12-26 17:00:00,0.0,0.0,0.0,10.35,0.48,0.0,10.35
2014-12-26 18:00:00,0.0,0.0,0.0,11.83,0.41,0.0,11.83
2014-12-26 19:00:00,0.0,0.0,0.0,12.35,0.37,0.0,12.35
2014-12-26 20:00:00,0.0,0.0,0.0,13.18,0.36,0.02,13.18
2014-12-26 21:00:00,0.0,0.0,0.0,13.86,0.36,0.04,13.86
2014-12-26 22:00:00,0.0,0.0,0.0,14.16,0.36,0.0,14.16
2014-12-26 23:00:00,0.0,0.0,0.0,14.17,0.36,0.0,14.17
2014-12-27 00:00:00,0.0,0.0,0.0,13.48,0.4,0.0,13.48
2014-12-27 01:00:00,0.0,0.0,0.0,12.31,0.44,0.0,12.31
2014-12-27 02:00:00,0.0,0.0,0.0,11.17,0.53,0.0,11.17
2014-12-27 03:00:00,0.0,0.0,0.0,10.26,0.53,0.0,10.26
2014-12-27 04:00:00,0.0,0.0,0.0,9.22,0.55,0.0,8.6
2014-12-27 05:00:00,0.0,0.0,0.0,8.12,0.6,0.0,8.12
2014-12-27 06:00:00,0.0,0.0,0.0,7.66,0.61,0.0,7.66
2014-12-27 07:00:00,0.0,0.0,0.0,6.55,0.66,0.0,6.55
2014-12-27 08:00:00,0.0,0.0,0.0,5.8,0.69,0.0,5.8
2014-12-27 09:00:00,0.0,0.0,0.0,5.07,0.73,0.0,5.07
2014-12-27 10:00:00,0.0,0.0,0.0,5.41,0.72,0.0,5.41
2014-12-27 11:00:00,0.0,0.0,0.0,4.75,0.76,0.0,3.73
2014-12-27 12:00:00,0.0,0.0,0.0,5.07,0.73,0.0,5.07
2014-12-27 13:00:00,0.0,0.0,0.0,4.88,0.71,0.0,4.88
2014-12-27 14:00:00,0.0,0.0,0.0,4.22,0.74,0.09,4.22
2014-12-27 15:00:00,0.0,0.0,0.0,2.87,0.79,0.17,1.66
2014-12-27 16:00:00,0.0,0.0,0.0,2.82,0.78,0.21,1.65
2014-12-27 17:00:00,0.0,0.0,0.0,6.34,0.67,0.21,5.65
2014-12-27 18:00:00,0.0,0.0,0.0,8.93,0.59,0.22,8.93
2014-12-27 19:00:00,0.0,0.0,0.0,10.25,0.48,0.22,10.25
2014-12-27 20:00:00,0.0,0.0,0.0,11.09,0.5,0.22,11.09
2014-12-27 21:00:00,0.0,0.0,0.0,11.9,0.46,0.11,11.9
2014-12-27 22:00:00,0.0,0.0,0.0,12.29,0.46,0.09,12.29
2014-12-27 23:00:00,0.0,0.0,0.0,12.41,0.45,0.09,12.41
2014-12-28 00:00:00,0.0,0.0,0.0,12.14,0.48,0.11,12.14
2014-12-28 01:00:00,0.0,0.0,0.0,11.04,0.55,0.0,11.04
2014-12-28 02:00:00,0.0,0.0,0.0,9.86,0.59,0.19,9.86
2014-12-28 03:00:00,0.0,0.0,0.0,8.66,0.66,0.02,8.66
2014-12-28 04:00:00,0.0,0.0,0.0,7.96,0.69,0.05,7.96
2014-12-28 05:00:00,0.0,0.0,0.0,7.42,0.7,0.02,7.42
2014-12-28 06:00:00,0.0,0.0,0.0,7.15,0.75,0.06,7.15
2014-12-28 07:00:00,0.0,0.0,0.0,7.02,0.74,0.0,7.02
2014-12-28 08:00:00,0.0,0.0,0.0,6.92,0.76,0.0,6.92
2014-12-28 09:00:00,0.0,0.0,0.0,7.12,0.76,0.03,7.12
2014-12-28 10:00:00,0.0,0.0,0.0,6.98,0.78,0.03,6.98
2014-12-28 11:00:00,0.0,0.0,0.0,6.69,0.79,0.0,6.69
2014-12-28 12:00:00,0.0,0.0,0.0,6.09,0.81,0.1,6.09
2014-12-28 13:00:00,0.0,0.0,0.0,5.71,0.85,0.03,4.81
2014-12-28 14:00:00,0.0,0.0,0.0,5.76,0.82,0.04,5.76
2014-12-28 15:00:00,0.0,0.0,0.0,4.89,0.85,0.08,4.89
2014-12-28 16:00:00,0.0,0.0,0.0,4.88,0.86,0.11,4.88
2014-12-28 17:00:00,0.0,0.0,0.0,7.28,0.79,0.22,7.28
2014-12-28 18:00:00,0.0,0.0,0.0,9.11,0.69,0.17,9.11
2014-12-28 19:00:00,0.0,0.0,0.0,10.36,0.65,0.05,10.36
2014-12-28 20:00:00,0.0,0.0,0.0,10.91,0.66,0.06,10.91
2014-12-28 21:00:00,0.0,0.0,0.0,12.16,0.6,0.03,12.16
2014-12-28 22:00:00,0.0,0.0,0.0,13.03,0.56,0.03,13.03
2014-12-28 23:00:00,0.0,0.0,0.0,13.79,0.56,0.03,13.79
2014-12-29 00:00:00,0.0,0.0,0.0,13.16,0.62,0.08,13.16
2014-12-29 01:00:00,0.0,0.0,0.0,12.07,0.67,0.11,12.07
2014-12-29 02:00:00,0.0,0.0,0.0,10.66,0.71,0.06,10.66
2014-12-29 03:00:00,0.0,0.0,0.0,10.43,0.77,0.04,10.43
2014-12-29 04:00:00,0.0,0.0,0.0,9.31,0.82,0.03,9.31
2014-12-29 05:00:00,0.0,0.0,0.0,8.41,0.85,0.17,8.41
2014-12-29 06:00:00,0.0,0.0,0.0,9.12,0.84,0.08,9.12
2014-12-29 07:00:00,0.0,0.0,0.0,8.93,0.83,0.31,8.93
2014-12-29 08:00:00,0.0,0.0,0.0,8.96,0.81,0.21,8.96
2014-12-29 09:00:00,0.0,0.0,0.0,8.58,0.85,0.09,8.58
2014-12-29 10:00:00,0.0,0.0,0.0,8.5,0.86,0.09,8.5
2014-12-29 11:00:00,0.0,0.0,0.0,8.77,0.86,0.21,8.77
2014-12-29 12:00:00,0.0,0.0,0.0,8.36,0.88,0.09,8.36
2014-12-29 13:00:00,0.0,0.0,0.0,8.19,0.86,0.17,8.19
2014-12-29 14:00:00,0.0,0.0,0.0,7.48,0.84,0.22,7.48
2014-12-29 15:00:00,0.0,0.0,0.0,6.37,0.86,0.26,6.37
2014-12-29 16:00:00,0.0,0.0,0.0,6.71,0.85,0.31,6.71
2014-12-29 17:00:00,0.0,0.0,0.0,8.67,0.82,0.23,8.67
2014-12-29 18:00:00,0.0,0.0,0.0,10.59,0.75,0.24,10.59
2014-12-29 19:00:00,0.0,0.0,0.0,11.57,0.72,0.25,11.57
2014-12-29 20:00:00,0.0,0.0,0.0,11.86,0.7,0.25,11.86
2014-12-29 21:00:00,0.0,0.0,0.0,12.31,0.63,0.24,12.31
2014-12-29 22:00:00,0.0,0.0,0.0,12.56,0.65,0.24,12.56
2014-12-29 23:00:00,0.0,0.0,0.0,12.46,0.61,0.27,12.46
2014-12-30 00:00:00,0.0,0.0,0.0,12.06,0.61,0.25,12.06
2014-12-30 01:00:00,0.0,0.0,0.0,11.12,0.63,0.29,11.12
2014-12-30 02:00:00,0.0,0.0,0.0,10.92,0.63,0.22,10.92
2014-12-30 03:00:00,0.0,0.0,0.0,10.54,0.65,0.28,10.54
2014-12-30 04:00:00,0.0,0.0,0.0,10.77,0.63,0.24,10.77
2014-12-30 05:00:00,0.0,0.0,0.0,9.99,0.65,0.19,8.62
2014-12-30 06:00:00,0.0,0.0,0.0,9.24,0.67,0.1,8.37
2014-12-30 07:00:00,0.0,0.0,0.0,8.64,0.69,0.12,7.32
2014-12-30 08:00:00,0.0,0.0,0.0,8.28,0.71,0.03,6.73
2014-12-30 09:00:00,0.0,0.0,0.0,7.44,0.74,0.03,5.91
2014-12-30 10:00:00,0.0,0.0,0.0,7.22,0.76,0.17,5.25
2014-12-30 11:00:00,0.0,0.0,0.0,7.09,0.78,0.25,5.38
2014-12-30 12:00:00,0.0,0.0,0.0,7.14,0.76,0.06,5.87
2014-12-30 13:00:00,0.0,0.0,0.0,6.63,0.69,0.03,5.32
2014-12-30 14:00:00,0.0,0.0,0.0,6.8,0.64,0.06,4.33
2014-12-30 15:00:00,0.0,0.0,0.0,6.85,0.6,0.15,3.81
2014-12-30 16:00:00,0.0,0.0,0.0,6.22,0.68,0.22,2.91
2014-12-30 17:00:00,0.0,0.0,0.0,7.89,0.53,0.22,5.14
2014-12-30 18:00:00,0.0,0.0,0.0,8.63,0.41,0.2,5.9
2014-12-30 19:00:00,0.0,0.0,0.0,9.84,0.39,0.23,7.59
2014-12-30 20:00:00,0.0,0.0,0.0,11.53,0.35,0.12,11.53
2014-12-30 21:00:00,0.0,0.0,0.0,12.08,0.32,0.02,12.08
2014-12-30 22:00:00,0.0,0.0,0.0,12.2,0.33,0.0,12.2
2014-12-30 23:00:00,0.0,0.0,0.0,12.01,0.3,0.03,12.01
2014-12-31 00:00:00,0.0,0.0,0.0,11.95,0.31,0.0,11.95
2014-12-31 01:00:00,0.0,0.0,0.0,10.88,0.32,0.02,10.88
2014-12-31 02:00:00,0.0,0.0,0.0,10.24,0.3,0.0,10.24
2014-12-31 03:00:00,0.0,0.0,0.0,9.59,0.33,0.01,6.01
2014-12-31 04:00:00,0.0,0.0,0.0,9.03,0.35,0.01,5.11
2014-12-31 05:00:00,0.0,0.0,0.0,8.88,0.35,0.0,4.74
2014-12-31 06:00:00,0.0,0.0,0.0,8.38,0.32,0.0,4.53
2014-12-31 07:00:00,0.0,0.0,0.0,7.89,0.36,0.03,4.22
2014-12-31 08:00:00,0.0,0.0,0.0,7.6,0.34,0.0,3.92
2014-12-31 09:00:00,0.0,0.0,0.0,7.27,0.35,0.0,3.83
2014-12-31 10:00:00,0.0,0.0,0.0,6.86,0.35,0.0,3.29
2014-12-31 11:00:00,0.0,0.0,0.0,6.56,0.36,0.0,3.55
2014-12-31 12:00:00,0.0,0.0,0.0,5.9,0.38,0.0,3.42
2014-12-31 13:00:00,0.0,0.0,0.0,6.28,0.33,0.0,4.0
2014-12-31 14:00:00,0.0,0.0,0.0,5.38,0.36,0.0,3.58
2014-12-31 15:00:00,0.0,0.0,0.0,4.29,0.44,0.0,4.29
2014-12-31 16:00:00,0.0,0.0,0.0,4.43,0.41,0.0,4.43
2014-12-31 17:00:00,0.0,0.0,0.0,6.59,0.4,0.04,5.6
2014-12-31 18:00:00,0.0,0.0,0.0,8.85,0.27,0.05,8.85
2014-12-31 19:00:00,0.0,0.0,0.0,10.11,0.21,0.05,10.11
2014-12-31 20:00:00,0.0,0.0,0.0,11.42,0.2,0.09,11.42
2014-12-31 21:00:00,0.0,0.0,0.0,12.45,0.18,0.12,12.45
2014-12-31 22:00:00,0.0,0.0,0.0,13.23,0.2,0.11,13.23
2014-12-31 23:00:00,0.0,0.0,0.0,13.03,0.21,0.21,13.03
2015-01-01 00:00:00,0.0,0.0,0.0,11.93,0.5,0.08,11.93
2015-01-01 01:00:00,0.0,0.0,0.0,12.19,0.26,0.21,12.19
2015-01-01 02:00:00,0.0,0.0,0.0,9.66,0.38,0.02,9.21
2015-01-01 03:00:00,0.0,0.0,0.0,8.34,0.41,0.0,8.34
2015-01-01 04:00:00,0.0,0.0,0.0,6.67,0.48,0.0,6.67
2015-01-01 05:00:00,0.0,0.0,0.0,5.48,0.54,0.0,4.02
2015-01-01 06:00:00,0.0,0.0,0.0,5.49,0.51,0.0,5.49
2015-01-01 07:00:00,0.0,0.0,0.0,5.25,0.51,0.0,5.25
2015-01-01 08:00:00,0.0,0.0,0.0,5.21,0.51,0.0,5.21
2015-01-01 09:00:00,0.0,0.0,0.0,7.01,0.46,0.0,6.14
2015-01-01 10:00:00,0.0,0.0,0.0,5.03,0.52,0.0,5.03
2015-01-01 11:00:00,0.0,0.0,0.0,5.57,0.47,0.0,4.4
2015-01-01 12:00:00,0.0,0.0,0.0,5.61,0.44,0.0,4.32
2015-01-01 13:00:00,0.0,0.0,0.0,6.13,0.46,0.0,4.91
2015-01-01 14:00:00,0.0,0.0,0.0,5.93,0.46,0.0,4.39
2015-01-01 15:00:00,0.0,0.0,0.0,4.54,0.56,0.0,3.25
2015-01-01 16:00:00,0.0,0.0,0.0,3.93,0.62,0.0,3.93
2015-01-01 17:00:00,0.0,0.0,0.0,7.23,0.47,0.0,5.9
2015-01-01 18:00:00,0.0,0.0,0.0,8.55,0.49,0.0,7.01
2015-01-01 19:00:00,0.0,0.0,0.0,9.74,0.36,0.0,8.42
2015-01-01 20:00:00,0.0,0.0,0.0,10.5,0.35,0.0,10.5
2015-01-01 21:00:00,0.0,0.0,0.0,11.39,0.34,0.0,11.39
2015-01-01 22:00:00,0.0,0.0,0.0,11.98,0.32,0.0,11.98
2015-01-01 23:00:00,0.0,0.0,0.0,12.34,0.33,0.0,12.34
2015-01-02 00:00:00,0.0,0.0,0.0,12.71,0.29,0.0,12.71
2015-01-02 01:00:00,0.0,0.0,0.0,10.57,0.4,0.0,10.57
2015-01-02 02:00:00,0.0,0.0,0.0,8.42,0.48,0.0,8.42
2015-01-02 03:00:00,0.0,0.0,0.0,7.57,0.57,0.0,7.57
2015-01-02 04:00:00,0.0,0.0,0.0,7.74,0.48,0.0,7.74
2015-01-02 05:00:00,0.0,0.0,0.0,6.21,0.56,0.02,6.21
2015-01-02 06:00:00,0.0,0.0,0.0,5.7,0.58,0.06,5.7
2015-01-02 07:00:00,0.0,0.0,0.0,4.84,0.62,0.18,4.84
2015-01-02 08:00:00,0.0,0.0,0.0,3.94,0.67,0.08,3.94
2015-01-02 09:00:00,0.0,0.0,0.0,4.07,0.67,0.08,4.07
2015-01-02 10:00:00,0.0,0.0,0.0,3.34,0.72,0.08,3.34
2015-01-02 11:00:00,0.0,0.0,0.0,3.09,0.71,0.06,3.09
2015-01-02 12:00:00,0.0,0.0,0.0,2.6,0.74,0.03,2.6
2015-01-02 13:00:00,0.0,0.0,0.0,2.62,0.75,0.06,2.62
2015-01-02 14:00:00,0.0,0.0,0.0,2.26,0.78,0.06,2.26
2015-01-02 15:00:00,0.0,0.0,0.0,1.57,0.8,0.05,1.57
2015-01-02 16:00:00,0.0,0.0,0.0,2.02,0.83,0.11,2.02
2015-01-02 17:00:00,0.0,0.0,0.0,4.81,0.74,0.22,4.81
2015-01-02 18:00:00,0.0,0.0,0.0,7.19,0.62,0.21,7.19
2015-01-02 19:00:00,0.0,0.0,0.0,8.07,0.6,0.1,8.07
2015-01-02 20:00:00,0.0,0.0,0.0,8.77,0.57,0.11,8.77
2015-01-02 21:00:00,0.0,0.0,0.0,9.79,0.54,0.09,9.79
2015-01-02 22:00:00,0.0,0.0,0.0,10.42,0.47,0.15,10.42
2015-01-02 23:00:00,0.0,0.0,0.0,10.67,0.46,0.15,10.67
2015-01-03 00:00:00,0.0,0.0,0.0,10.49,0.49,0.06,10.49
2015-01-03 01:00:00,0.0,0.0,0.0,9.11,0.6,0.0,7.98
2015-01-03 02:00:00,0.0,0.0,0.0,8.69,0.6,0.0,8.69
2015-01-03 03:00:00,0.0,0.0,0.0,7.75,0.61,0.0,7.75
2015-01-03 04:00:00,0.0,0.0,0.0,6.31,0.72,0.0,6.31
2015-01-03 05:00:00,0.0,0.0,0.0,5.66,0.77,0.0,5.66
2015-01-03 06:00:00,0.0,0.0,0.0,5.73,0.69,0.0,5.73
2015-01-03 07:00:00,0.0,0.0,0.0,4.5,0.74,0.0,3.42
2015-01-03 08:00:00,0.0,0.0,0.0,4.33,0.75,0.03,4.33
2015-01-03 09:00:00,0.0,0.0,0.0,3.79,0.78,0.0,3.79
2015-01-03 10:00:00,0.0,0.0,0.0,3.47,0.8,0.0,3.47
2015-01-03 11:00:00,0.0,0.0,0.0,2.87,0.82,0.0,0.85
2015-01-03 12:00:00,0.0,0.0,0.0,2.77,0.82,0.0,2.77
2015-01-03 13:00:00,0.0,0.0,0.0,2.63,0.83,0.0,2.63
2015-01-03 14:00:00,0.0,0.0,0.0,2.61,0.82,0.0,2.61
2015-01-03 15:00:00,0.0,0.0,0.0,1.46,0.89,0.05,1.46
2015-01-03 16:00:00,0.0,0.0,0.0,1.68,0.9,0.09,1.68
2015-01-03 17:00:00,0.0,0.0,0.0,4.49,0.8,0.09,3.06
2015-01-03 18:00:00,0.0,0.0,0.0,7.21,0.68,0.09,7.21
2015-01-03 19:00:00,0.0,0.0,0.0,8.19,0.65,0.09,8.19
2015-01-03 20:00:00,0.0,0.0,0.0,9.39,0.58,0.1,5.67
2015-01-03 21:00:00,0.0,0.0,0.0,10.47,0.54,0.1,10.47
2015-01-03 22:00:00,0.0,0.0,0.0,11.33,0.53,0.1,11.33
2015-01-03 23:00:00,0.0,0.0,0.0,11.78,0.55,0.1,11.78
2015-01-04 00:00:00,0.0,0.0,0.0,11.82,0.51,0.15,11.82
2015-01-04 01:00:00,0.0,0.0,0.0,10.08,0.63,0.12,10.08
2015-01-04 02:00:00,0.0,0.0,0.0,8.93,0.76,0.05,8.93
2015-01-04 03:00:00,0.0,0.0,0.0,7.53,0.78,0.03,7.53
2015-01-04 04:00:00,0.0,0.0,0.0,7.17,0.79,0.03,7.17
2015-01-04 05:00:00,0.0,0.0,0.0,5.95,0.81,0.03,5.95
2015-01-04 06:00:00,0.0,0.0,0.0,5.98,0.78,0.08,5.98
2015-01-04 07:00:00,0.0,0.0,0.0,5.89,0.77,0.09,5.89
2015-01-04 08:00:00,0.0,0.0,0.0,5.01,0.81,0.06,5.01
2015-01-04 09:00:00,0.0,0.0,0.0,4.47,0.84,0.06,4.47
2015-01-04 10:00:00,0.0,0.0,0.0,4.12,0.84,0.06,4.12
2015-01-04 11:00:00,0.0,0.0,0.0,4.14,0.85,0.03,4.14
2015-01-04 12:00:00,0.0,0.0,0.0,3.91,0.87,0.03,3.91
2015-01-04 13:00:00,0.0,0.0,0.0,4.17,0.87,0.09,4.17
2015-01-04 14:00:00,0.0,0.0,0.0,4.16,0.89,0.0,4.16
2015-01-04 15:00:00,0.0,0.0,0.0,4.11,0.89,0.0,4.11
2015-01-04 16:00:00,0.0,0.0,0.0,4.67,0.87,0.0,3.34
2015-01-04 17:00:00,0.0,0.0,0.0,6.42,0.81,0.04,5.23
2015-01-04 18:00:00,0.0,0.0,0.0,8.17,0.77,0.11,6.29
2015-01-04 19:00:00,0.0,0.0,0.0,9.44,0.68,0.03,9.44
2015-01-04 20:00:00,0.0,0.0,0.0,10.68,0.63,0.0,10.68
2015-01-04 21:00:00,0.0,0.0,0.0,12.15,0.56,0.0,12.15
2015-01-04 22:00:00,0.0,0.0,0.0,11.83,0.59,0.0,11.83
2015-01-04 23:00:00,0.0,0.0,0.0,12.75,0.57,0.0,12.75
2015-01-05 00:00:00,0.0,0.0,0.0,11.66,0.68,0.14,11.66
2015-01-05 01:00:00,0.0,0.0,0.0,10.33,0.75,0.21,10.33
2015-01-05 02:00:00,0.0,0.0,0.0,9.53,0.73,0.09,7.99
2015-01-05 03:00:00,0.0,0.0,0.0,8.45,0.75,0.03,8.45
2015-01-05 04:00:00,0.0,0.0,0.0,8.23,0.75,0.03,8.23
2015-01-05 05:00:00,0.0,0.0,0.0,6.89,0.82,0.03,6.89
2015-01-05 06:00:00,0.0,0.0,0.0,7.15,0.76,0.0,7.15
2015-01-05 07:00:00,0.0,0.0,0.0,6.53,0.78,0.03,6.53
2015-01-05 08:00:00,0.0,0.0,0.0,6.49,0.79,0.0,6.49
2015-01-05 09:00:00,0.0,0.0,0.0,6.09,0.8,0.03,6.09
2015-01-05 10:00:00,0.0,0.0,0.0,5.98,0.8,0.0,5.98
2015-01-05 11:00:00,0.0,0.0,0.0,5.67,0.81,0.03,5.67
2015-01-05 12:00:00,0.0,0.0,0.0,5.1,0.83,0.03,5.1
2015-01-05 13:00:00,0.0,0.0,0.0,5.21,0.83,0.03,5.21
2015-01-05 14:00:00,0.0,0.0,0.0,5.26,0.84,0.03,5.26
2015-01-05 15:00:00,0.0,0.0,0.0,4.72,0.89,0.06,4.72
2015-01-05 16:00:00,0.0,0.0,0.0,5.61,0.82,0.09,5.61
2015-01-05 17:00:00,0.0,0.0,0.0,6.74,0.81,0.13,6.74
2015-01-05 18:00:00,0.0,0.0,0.0,9.79,0.69,0.08,9.79
2015-01-05 19:00:00,0.0,0.0,0.0,11.09,0.63,0.0,11.09
2015-01-05 20:00:00,0.0,0.0,0.0,12.71,0.53,0.0,12.71
2015-01-05 21:00:00,0.0,0.0,0.0,13.87,0.52,0.0,13.87
2015-01-05 22:00:00,0.0,0.0,0.0,14.02,0.54,0.0,14.02
2015-01-05 23:00:00,0.0,0.0,0.0,14.73,0.5,0.0,14.73
2015-01-06 00:00:00,0.0,0.0,0.0,14.49,0.53,0.12,14.49
2015-01-06 01:00:00,0.0,0.0,0.0,13.18,0.56,0.0,13.18
2015-01-06 02:00:00,0.0,0.0,0.0,11.99,0.58,0.04,11.99
2015-01-06 03:00:00,0.0,0.0,0.0,12.02,0.55,0.08,12.02
2015-01-06 04:00:00,0.0,0.0,0.0,10.11,0.69,0.08,10.11
2015-01-06 05:00:00,0.0,0.0,0.0,10.14,0.66,0.08,10.14
2015-01-06 06:00:00,0.0,0.0,0.0,9.43,0.7,0.03,9.43
2015-01-06 07:00:00,0.0,0.0,0.0,9.07,0.72,0.06,9.07
2015-01-06 08:00:00,0.0,0.0,0.0,8.69,0.71,0.06,8.69
2015-01-06 09:00:00,0.0,0.0,0.0,8.42,0.74,0.03,8.03
2015-01-06 10:00:00,0.0,0.0,0.0,7.46,0.8,0.03,7.46
2015-01-06 11:00:00,0.0,0.0,0.0,6.87,0.79,0.03,6.87
2015-01-06 12:00:00,0.0,0.0,0.0,6.79,0.81,0.06,6.79
2015-01-06 13:00:00,0.0,0.0,0.0,6.02,0.84,0.06,6.02
2015-01-06 14:00:00,0.0,0.0,0.0,6.03,0.82,0.06,6.03
2015-01-06 15:00:00,0.0,0.0,0.0,5.6,0.86,0.05,5.6
2015-01-06 16:00:00,0.0,0.0,0.0,5.93,0.86,0.09,5.93
2015-01-06 17:00:00,0.0,0.0,0.0,8.49,0.82,0.05,8.49
2015-01-06 18:00:00,0.0,0.0,0.0,11.24,0.68,0.06,11.24
2015-01-06 19:00:00,0.0,0.0,0.0,12.98,0.6,0.06,12.98
2015-01-06 20:00:00,0.0,0.0,0.0,14.17,0.55,0.04,14.17
2015-01-06 21:00:00,0.0,0.0,0.0,14.94,0.52,0.06,14.94
2015-01-06 22:00:00,0.0,0.0,0.0,16.21,0.47,0.04,16.21
2015-01-06 23:00:00,0.0,0.0,0.0,16.43,0.51,0.04,16.43
2015-01-07 00:00:00,0.0,0.0,0.0,16.08,0.49,0.04,16.08
2015-01-07 01:00:00,0.0,0.0,0.0,13.46,0.66,0.02,13.46
2015-01-07 02:00:00,0.0,0.0,0.0,12.65,0.64,0.0,12.65
2015-01-07 03:00:00,0.0,0.0,0.0,11.89,0.7,0.0,11.89
2015-01-07 04:00:00,0.0,0.0,0.0,10.81,0.75,0.0,10.81
2015-01-07 05:00:00,0.0,0.0,0.0,10.29,0.76,0.0,10.29
2015-01-07 06:00:00,0.0,0.0,0.0,9.79,0.75,0.0,9.79
2015-01-07 07:00:00,0.0,0.0,0.0,9.43,0.74,0.0,9.43
2015-01-07 08:00:00,0.0,0.0,0.0,9.02,0.76,0.0,9.02
2015-01-07 09:00:00,0.0,0.0,0.0,8.22,0.78,0.0,8.22
2015-01-07 10:00:00,0.0,0.0,0.0,7.81,0.81,0.0,7.81
2015-01-07 11:00:00,0.0,0.0,0.0,6.96,0.84,0.0,5.6
2015-01-07 12:00:00,0.0,0.0,0.0,6.66,0.85,0.0,6.66
2015-01-07 13:00:00,0.0,0.0,0.0,6.69,0.82,0.0,6.69
2015-01-07 14:00:00,0.0,0.0,0.0,6.88,0.82,0.0,6.88
2015-01-07 15:00:00,0.0,0.0,0.0,5.34,0.9,0.02,5.34
2015-01-07 16:00:00,0.0,0.0,0.0,7.12,0.83,0.03,7.12
2015-01-07 17:00:00,0.0,0.0,0.0,9.18,0.81,0.02,9.18
2015-01-07 18:00:00,0.0,0.0,0.0,11.89,0.72,0.04,11.89
2015-01-07 19:00:00,0.0,0.0,0.0,13.76,0.66,0.09,13.76
2015-01-07 20:00:00,0.0,0.0,0.0,15.93,0.58,0.09,15.93
2015-01-07 21:00:00,0.0,0.0,0.0,17.0,0.52,0.08,17.0
2015-01-07 22:00:00,0.0,0.0,0.0,17.84,0.51,0.11,17.84
2015-01-07 23:00:00,0.0,0.0,0.0,18.24,0.5,0.11,18.24
2015-01-08 00:00:00,0.0,0.0,0.0,18.29,0.51,0.22,18.29
2015-01-08 01:00:00,0.0,0.0,0.0,14.69,0.69,0.21,14.69
2015-01-08 02:00:00,0.0,0.0,0.0,13.37,0.66,0.09,13.37
2015-01-08 03:00:00,0.0,0.0,0.0,12.94,0.7,0.02,12.94
2015-01-08 04:00:00,0.0,0.0,0.0,11.69,0.76,0.0,11.69
2015-01-08 05:00:00,0.0,0.0,0.0,11.27,0.78,0.04,11.27
2015-01-08 06:00:00,0.0,0.0,0.0,10.79,0.79,0.08,10.79
2015-01-08 07:00:00,0.0,0.0,0.0,10.32,0.79,0.06,10.32
2015-01-08 08:00:00,0.0,0.0,0.0,9.34,0.83,0.06,9.34
2015-01-08 09:00:00,0.0,0.0,0.0,9.42,0.81,0.06,9.42
2015-01-08 10:00:00,0.0,0.0,0.0,8.98,0.83,0.03,8.98
2015-01-08 11:00:00,0.0,0.0,0.0,8.71,0.81,0.0,8.71
2015-01-08 12:00:00,0.0,0.0,0.0,8.96,0.82,0.08,8.96
2015-01-08 13:00:00,0.0,0.0,0.0,8.76,0.84,0.0,8.76
2015-01-08 14:00:00,0.0,0.0,0.0,8.51,0.83,0.0,8.51
2015-01-08 15:00:00,0.0,0.0,0.0,7.64,0.89,0.06,7.64
2015-01-08 16:00:00,0.0,0.0,0.0,8.43,0.86,0.0,8.43
2015-01-08 17:00:00,0.0,0.0,0.0,11.06,0.78,0.04,11.06
2015-01-08 18:00:00,0.0,0.0,0.0,12.69,0.76,0.16,12.69
2015-01-08 19:00:00,0.0,0.0,0.0,13.96,0.68,0.0,13.96
2015-01-08 20:00:00,0.0,0.0,0.0,13.89,0.71,0.0,13.89
2015-01-08 21:00:00,0.0,0.0,0.0,14.55,0.69,0.0,14.55
2015-01-08 22:00:00,0.0,0.0,0.0,14.57,0.69,0.0,14.57
2015-01-08 23:00:00,0.0,0.0,0.0,14.48,0.7,0.0,14.48
2015-01-09 00:00:00,0.0,0.0,0.0,14.74,0.68,0.18,14.74
2015-01-09 01:00:00,0.0,0.0,0.0,13.33,0.74,0.0,13.33
2015-01-09 02:00:00,0.0,0.0,0.0,11.98,0.82,0.05,11.98
2015-01-09 03:00:00,0.0,0.0,0.0,11.48,0.84,0.09,11.48
2015-01-09 04:00:00,0.0,0.0,0.0,11.03,0.85,0.0,11.03
